Sexo	Comunidades y Ciudades Autónomas	Nivel de formación alcanzado	Periodo	Total
Hombres	02 Aragón	Analfabetos	2019T1	0,8
Hombres	02 Aragón	Analfabetos	2018T4	0,7
Hombres	02 Aragón	Analfabetos	2018T3	0,8
Hombres	02 Aragón	Analfabetos	2018T2	0,7
Hombres	02 Aragón	Analfabetos	2018T1	0,8
Hombres	02 Aragón	Analfabetos	2017T4	0,7
Hombres	02 Aragón	Analfabetos	2017T3	0,8
Hombres	02 Aragón	Analfabetos	2017T2	0,6
Hombres	02 Aragón	Analfabetos	2017T1	0,4
Hombres	02 Aragón	Analfabetos	2016T4	0,6
Hombres	02 Aragón	Analfabetos	2016T3	0,7
Hombres	02 Aragón	Analfabetos	2016T2	0,7
Hombres	02 Aragón	Analfabetos	2016T1	0,7
Hombres	02 Aragón	Analfabetos	2015T4	0,9
Hombres	02 Aragón	Analfabetos	2015T3	0,9
Hombres	02 Aragón	Analfabetos	2015T2	0,8
Hombres	02 Aragón	Analfabetos	2015T1	1,1
Hombres	02 Aragón	Analfabetos	2014T4	0,9
Hombres	02 Aragón	Analfabetos	2014T3	0,9
Hombres	02 Aragón	Analfabetos	2014T2	0,4
Hombres	02 Aragón	Analfabetos	2014T1	0,4
Hombres	02 Aragón	Estudios primarios incompletos	2025T1	1,9
Hombres	02 Aragón	Estudios primarios incompletos	2024T4	2,1
Hombres	02 Aragón	Estudios primarios incompletos	2024T3	1,9
Hombres	02 Aragón	Estudios primarios incompletos	2024T2	2,4
Hombres	02 Aragón	Estudios primarios incompletos	2024T1	2,7
Hombres	02 Aragón	Estudios primarios incompletos	2023T4	2,3
Hombres	02 Aragón	Estudios primarios incompletos	2023T3	2,2
Hombres	02 Aragón	Estudios primarios incompletos	2023T2	2,8
Hombres	02 Aragón	Estudios primarios incompletos	2023T1	2,4
Hombres	02 Aragón	Estudios primarios incompletos	2022T4	2,6
Hombres	02 Aragón	Estudios primarios incompletos	2022T3	2,1
Hombres	02 Aragón	Estudios primarios incompletos	2022T2	2,6
Hombres	02 Aragón	Estudios primarios incompletos	2022T1	2,5
Hombres	02 Aragón	Estudios primarios incompletos	2021T4	1,9
Hombres	02 Aragón	Estudios primarios incompletos	2021T3	1,7
Hombres	02 Aragón	Estudios primarios incompletos	2021T2	2,3
Hombres	02 Aragón	Estudios primarios incompletos	2021T1	2,2
Hombres	02 Aragón	Estudios primarios incompletos	2020T4	2,4
Hombres	02 Aragón	Estudios primarios incompletos	2020T3	2,2
Hombres	02 Aragón	Estudios primarios incompletos	2020T2	2
Hombres	02 Aragón	Estudios primarios incompletos	2020T1	2,3
Hombres	02 Aragón	Estudios primarios incompletos	2019T4	2,2
Hombres	02 Aragón	Estudios primarios incompletos	2019T3	2,4
Hombres	02 Aragón	Estudios primarios incompletos	2019T2	2,8
Hombres	02 Aragón	Estudios primarios incompletos	2019T1	3,5
Hombres	02 Aragón	Estudios primarios incompletos	2018T4	3,7
Hombres	02 Aragón	Estudios primarios incompletos	2018T3	3,9
Hombres	02 Aragón	Estudios primarios incompletos	2018T2	3
Hombres	02 Aragón	Estudios primarios incompletos	2018T1	3,1
Hombres	02 Aragón	Estudios primarios incompletos	2017T4	2,9
Hombres	02 Aragón	Estudios primarios incompletos	2017T3	3
Hombres	02 Aragón	Estudios primarios incompletos	2017T2	3,3
Hombres	02 Aragón	Estudios primarios incompletos	2017T1	3,5
Hombres	02 Aragón	Estudios primarios incompletos	2016T4	4,2
Hombres	02 Aragón	Estudios primarios incompletos	2016T3	3,9
Hombres	02 Aragón	Estudios primarios incompletos	2016T2	4
Hombres	02 Aragón	Estudios primarios incompletos	2016T1	4
Hombres	02 Aragón	Estudios primarios incompletos	2015T4	4,4
Hombres	02 Aragón	Estudios primarios incompletos	2015T3	4,6
Hombres	02 Aragón	Estudios primarios incompletos	2015T2	4,9
Hombres	02 Aragón	Estudios primarios incompletos	2015T1	5,6
Hombres	02 Aragón	Estudios primarios incompletos	2014T4	4,8
Hombres	02 Aragón	Estudios primarios incompletos	2014T3	4,9
Hombres	02 Aragón	Estudios primarios incompletos	2014T2	4,5
Hombres	02 Aragón	Estudios primarios incompletos	2014T1	4,8
Hombres	02 Aragón	Educación primaria	2025T1	10
Hombres	02 Aragón	Educación primaria	2024T4	10,1
Hombres	02 Aragón	Educación primaria	2024T3	9,7
Hombres	02 Aragón	Educación primaria	2024T2	9,7
Hombres	02 Aragón	Educación primaria	2024T1	10
Hombres	02 Aragón	Educación primaria	2023T4	10,5
Hombres	02 Aragón	Educación primaria	2023T3	10,6
Hombres	02 Aragón	Educación primaria	2023T2	10,3
Hombres	02 Aragón	Educación primaria	2023T1	11
Hombres	02 Aragón	Educación primaria	2022T4	10,2
Hombres	02 Aragón	Educación primaria	2022T3	11,4
Hombres	02 Aragón	Educación primaria	2022T2	12,3
Hombres	02 Aragón	Educación primaria	2022T1	11,8
Hombres	02 Aragón	Educación primaria	2021T4	12,3
Hombres	02 Aragón	Educación primaria	2021T3	11,8
Hombres	02 Aragón	Educación primaria	2021T2	12,1
Hombres	02 Aragón	Educación primaria	2021T1	12,4
Hombres	02 Aragón	Educación primaria	2020T4	12,7
Hombres	02 Aragón	Educación primaria	2020T3	12,8
Hombres	02 Aragón	Educación primaria	2020T2	12,6
Hombres	02 Aragón	Educación primaria	2020T1	14
Hombres	02 Aragón	Educación primaria	2019T4	13,3
Hombres	02 Aragón	Educación primaria	2019T3	12,6
Hombres	02 Aragón	Educación primaria	2019T2	13
Hombres	02 Aragón	Educación primaria	2019T1	13,5
Hombres	02 Aragón	Educación primaria	2018T4	13,1
Hombres	02 Aragón	Educación primaria	2018T3	13,3
Hombres	02 Aragón	Educación primaria	2018T2	14,8
Hombres	02 Aragón	Educación primaria	2018T1	15,6
Hombres	02 Aragón	Educación primaria	2017T4	14,8
Hombres	02 Aragón	Educación primaria	2017T3	14,7
Hombres	02 Aragón	Educación primaria	2017T2	15,1
Hombres	02 Aragón	Educación primaria	2017T1	15,6
Hombres	02 Aragón	Educación primaria	2016T4	15
Hombres	02 Aragón	Educación primaria	2016T3	16
Hombres	02 Aragón	Educación primaria	2016T2	16,1
Hombres	02 Aragón	Educación primaria	2016T1	15,5
Hombres	02 Aragón	Educación primaria	2015T4	15,8
Hombres	02 Aragón	Educación primaria	2015T3	17,2
Hombres	02 Aragón	Educación primaria	2015T2	17,4
Hombres	02 Aragón	Educación primaria	2015T1	18
Hombres	02 Aragón	Educación primaria	2014T4	18,6
Hombres	02 Aragón	Educación primaria	2014T3	18,9
Hombres	02 Aragón	Educación primaria	2014T2	18,8
Hombres	02 Aragón	Educación primaria	2014T1	19,1
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2025T1	31,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2024T4	31,2
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2024T3	32,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2024T2	32,8
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2024T1	30,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2023T4	30,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2023T3	30,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2023T2	28,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2023T1	31,5
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2022T4	30,6
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2022T3	28,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2022T2	29,8
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2022T1	30,5
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2021T4	28,9
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2021T3	27,6
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2021T2	26,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2021T1	27,9
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2020T4	27,9
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2020T3	26,8
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2020T2	28,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2020T1	28,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2019T4	28,2
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2019T3	29,9
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2019T2	29,8
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2019T1	28,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2018T4	29,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2018T3	28,9
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2018T2	29
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2018T1	29,5
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2017T4	29,2
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2017T3	28,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2017T2	28,5
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2017T1	28,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2016T4	27,5
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2016T3	26,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2016T2	27,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2016T1	27,6
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2015T4	27,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2015T3	27,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2015T2	27,7
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2015T1	26,4
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2014T4	26,3
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2014T3	26
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2014T2	26,6
Hombres	02 Aragón	Primera etapa de Educación Secundaria y similar	2014T1	26
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2025T1	13,5
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2024T4	13
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2024T3	12,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2024T2	12,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2024T1	12,9
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2023T4	12,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2023T3	12
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2023T2	13,1
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2023T1	12,1
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2022T4	12,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2022T3	13,1
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2022T2	13
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2022T1	12,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2021T4	13,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2021T3	15,4
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2021T2	15,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2021T1	14,1
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2020T4	14
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2020T3	14,8
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2020T2	13,7
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2020T1	13,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2019T4	14,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2019T3	13
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2019T2	12,7
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2019T1	13,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2018T4	13,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2018T3	13,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2018T2	13,5
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2018T1	13,8
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2017T4	13,8
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2017T3	14,4
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2017T2	14,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2017T1	14,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2016T4	15,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2016T3	14,8
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2016T2	15,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2016T1	15,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2015T4	14,2
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2015T3	13,8
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2015T2	14
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2015T1	13,9
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2014T4	13,7
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2014T3	13,3
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2014T2	14,6
Hombres	02 Aragón	Segunda etapa de educación secundaria, con orientación general	2014T1	14,2
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T1	10,6
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T4	11,1
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T3	11,8
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T2	11,9
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T1	12,2
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T4	11,3
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T3	11,3
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T2	10,9
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T1	10,3
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T4	10,5
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T3	10,7
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T2	11,3
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2022T1	11,6
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T4	12,8
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T3	12,2
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T2	12,5
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2021T1	12,5
Hombres	02 Aragón	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2020T4	13
